version,pattern,thread,n_rows,n_cols,runtime,flops
heat_cuda_v2, gradient, 16,50000,500,3.189857e+00,3.765059e+10
heat_cuda_v2, gradient, 16,500,50000,3.169337e+00,3.789436e+10
heat_cuda_v2, uni, 16, 5000,5000,1.491557e-02,2.012997e+10
heat_cuda_v2, uni, 16,50000,500,1.495539e-02,2.007637e+10
heat_cuda_v2, uni, 16,500,50000,1.566662e-02,1.916495e+10
heat_cuda_v2, pat1, 16, 5000,5000,3.165942e+00,3.793500e+10
heat_cuda_v2, pat1, 16,50000,500,3.174555e+00,3.783207e+10
heat_cuda_v2, pat1, 16,500,50000,3.174199e+00,3.783632e+10
heat_cuda_v2, pat2, 16, 5000,5000,3.174568e+00,3.783192e+10
heat_cuda_v2, pat2, 16,50000,500,3.176367e+00,3.781049e+10
heat_cuda_v2, pat2, 16,500,50000,3.157377e+00,3.803791e+10
heat_cuda_v2, areas, 16, 1000,1000,3.652277e+00,3.288360e+10
heat_cuda_v2, areas, 16,10000,100,3.894168e+00,3.084099e+10
heat_cuda_v2, areas, 16,100,10000,3.683074e+00,3.260863e+10
heat_cuda_v2, plasma, 16, 1000,1000,3.652292e+00,3.288346e+10
heat_cuda_v2, plasma, 16,10000,100,3.894272e+00,3.084017e+10
heat_cuda_v2, plasma, 16,100,10000,3.687605e+00,3.256857e+10
heat_cuda_v2, gradient, 16, 1000,1000,3.655693e+00,3.285287e+10
heat_cuda_v2, gradient, 16,10000,100,3.940553e+00,3.047795e+10
heat_cuda_v2, gradient, 16,100,10000,3.736046e+00,3.214628e+10
heat_cuda_v2, uni, 16, 1000,1000,7.749410e-04,1.549795e+10
heat_cuda_v2, uni, 16,10000,100,8.008160e-04,1.499720e+10
heat_cuda_v2, uni, 16,100,10000,7.737590e-04,1.552163e+10
heat_cuda_v2, pat1, 16, 1000,1000,3.657058e+00,3.284061e+10
heat_cuda_v2, pat1, 16,10000,100,3.937076e+00,3.050487e+10
heat_cuda_v2, pat1, 16,100,10000,3.695292e+00,3.250082e+10
heat_cuda_v2, pat2, 16, 1000,1000,3.650820e+00,3.289672e+10
heat_cuda_v2, pat2, 16,10000,100,3.906259e+00,3.074553e+10
heat_cuda_v2, pat2, 16,100,10000,3.691440e+00,3.253473e+10
heat_cuda_v2, areas, 16, 3000,3000,3.242831e+00,3.703183e+10
heat_cuda_v2, areas, 16,30000,300,3.216286e+00,3.733747e+10
heat_cuda_v2, areas, 16,300,30000,3.220021e+00,3.729417e+10
heat_cuda_v2, plasma, 16, 3000,3000,3.226011e+00,3.722492e+10
heat_cuda_v2, plasma, 16,30000,300,3.203051e+00,3.749175e+10
heat_cuda_v2, plasma, 16,300,30000,3.239647e+00,3.706823e+10
heat_cuda_v2, gradient, 16, 3000,3000,3.216382e+00,3.733636e+10
heat_cuda_v2, gradient, 16,30000,300,3.207268e+00,3.744246e+10
heat_cuda_v2, gradient, 16,300,30000,3.217685e+00,3.732123e+10
heat_cuda_v2, uni, 16, 3000,3000,5.514681e-03,1.960041e+10
heat_cuda_v2, uni, 16,30000,300,5.472824e-03,1.975032e+10
heat_cuda_v2, uni, 16,300,30000,5.548348e-03,1.948147e+10
heat_cuda_v2, pat1, 16, 3000,3000,3.205115e+00,3.746760e+10
heat_cuda_v2, pat1, 16,30000,300,3.209677e+00,3.741435e+10
heat_cuda_v2, pat1, 16,300,30000,3.211191e+00,3.739671e+10
heat_cuda_v2, pat2, 16, 3000,3000,3.214057e+00,3.736336e+10
heat_cuda_v2, pat2, 16,30000,300,3.192406e+00,3.761676e+10
heat_cuda_v2, pat2, 16,300,30000,3.205203e+00,3.746658e+10
heat_cuda_v2, areas, 16, 5000,5000,3.189520e+00,3.765457e+10
heat_cuda_v2, areas, 16,50000,500,3.205899e+00,3.746219e+10
heat_cuda_v2, areas, 16,500,50000,3.183298e+00,3.772817e+10
heat_cuda_v2, plasma, 16, 5000,5000,3.189887e+00,3.765024e+10
heat_cuda_v2, plasma, 16,50000,500,3.183884e+00,3.772122e+10
heat_cuda_v2, plasma, 16,500,50000,3.178715e+00,3.778256e+10
heat_cuda_v2, gradient, 16, 5000,5000,3.179588e+00,3.777219e+10
heat_cuda_v2, gradient, 16,50000,500,3.190718e+00,3.764043e+10
heat_cuda_v2, gradient, 16,500,50000,3.164324e+00,3.795440e+10
heat_cuda_v2, uni, 16, 5000,5000,1.495107e-02,2.008217e+10
heat_cuda_v2, uni, 16,50000,500,1.554128e-02,1.931952e+10
heat_cuda_v2, uni, 16,500,50000,1.492406e-02,2.011852e+10
heat_cuda_v2, pat1, 16, 5000,5000,3.170407e+00,3.788157e+10
heat_cuda_v2, pat1, 16,50000,500,3.182239e+00,3.774072e+10
heat_cuda_v2, pat1, 16,500,50000,3.164263e+00,3.795513e+10
heat_cuda_v2, pat2, 16, 5000,5000,3.172611e+00,3.785526e+10
heat_cuda_v2, pat2, 16,50000,500,3.176836e+00,3.780491e+10
heat_cuda_v2, pat2, 16,500,50000,3.155659e+00,3.805862e+10
heat_cuda_v2, areas, 16, 1000,1000,3.655013e+00,3.285898e+10
heat_cuda_v2, areas, 16,10000,100,3.890053e+00,3.087361e+10
heat_cuda_v2, areas, 16,100,10000,3.693080e+00,3.252028e+10
heat_cuda_v2, plasma, 16, 1000,1000,3.644483e+00,3.295392e+10
heat_cuda_v2, plasma, 16,10000,100,3.892671e+00,3.085285e+10
heat_cuda_v2, plasma, 16,100,10000,3.684119e+00,3.259938e+10
heat_cuda_v2, gradient, 16, 1000,1000,3.662622e+00,3.279072e+10
heat_cuda_v2, gradient, 16,10000,100,3.906092e+00,3.074685e+10
heat_cuda_v2, gradient, 16,100,10000,3.670710e+00,3.271847e+10
heat_cuda_v2, uni, 16, 1000,1000,7.781830e-04,1.543339e+10
heat_cuda_v2, uni, 16,10000,100,7.913860e-04,1.517591e+10
heat_cuda_v2, uni, 16,100,10000,7.834040e-04,1.533053e+10
heat_cuda_v2, pat1, 16, 1000,1000,3.649851e+00,3.290546e+10
heat_cuda_v2, pat1, 16,10000,100,3.890335e+00,3.087137e+10
heat_cuda_v2, pat1, 16,100,10000,3.692450e+00,3.252583e+10
heat_cuda_v2, pat2, 16, 1000,1000,3.680329e+00,3.263295e+10
heat_cuda_v2, pat2, 16,10000,100,3.935515e+00,3.051697e+10
heat_cuda_v2, pat2, 16,100,10000,3.675921e+00,3.267208e+10
heat_cuda_v2, areas, 16, 3000,3000,3.226389e+00,3.722055e+10
heat_cuda_v2, areas, 16,30000,300,3.201061e+00,3.751505e+10
heat_cuda_v2, areas, 16,300,30000,3.226844e+00,3.721531e+10
heat_cuda_v2, plasma, 16, 3000,3000,3.220168e+00,3.729247e+10
heat_cuda_v2, plasma, 16,30000,300,3.209487e+00,3.741657e+10
heat_cuda_v2, plasma, 16,300,30000,3.255900e+00,3.688319e+10
heat_cuda_v2, gradient, 16, 3000,3000,3.244340e+00,3.701461e+10
heat_cuda_v2, gradient, 16,30000,300,3.199927e+00,3.752835e+10
heat_cuda_v2, gradient, 16,300,30000,3.211234e+00,3.739621e+10
heat_cuda_v2, uni, 16, 3000,3000,5.489576e-03,1.969005e+10
heat_cuda_v2, uni, 16,30000,300,5.504084e-03,1.963815e+10
heat_cuda_v2, uni, 16,300,30000,5.488895e-03,1.969249e+10
heat_cuda_v2, pat1, 16, 3000,3000,3.216339e+00,3.733686e+10
heat_cuda_v2, pat1, 16,30000,300,3.238970e+00,3.707598e+10
heat_cuda_v2, pat1, 16,300,30000,3.244302e+00,3.701504e+10
heat_cuda_v2, pat2, 16, 3000,3000,3.223942e+00,3.724880e+10
heat_cuda_v2, pat2, 16,30000,300,3.186107e+00,3.769113e+10
heat_cuda_v2, pat2, 16,300,30000,3.214899e+00,3.735358e+10
heat_cuda_v2, areas, 16, 5000,5000,3.193377e+00,3.760909e+10
heat_cuda_v2, areas, 16,50000,500,3.187098e+00,3.768319e+10
heat_cuda_v2, areas, 16,500,50000,3.199307e+00,3.753938e+10
heat_cuda_v2, plasma, 16, 5000,5000,3.190750e+00,3.764005e+10
heat_cuda_v2, plasma, 16,50000,500,3.192124e+00,3.762385e+10
heat_cuda_v2, plasma, 16,500,50000,3.170230e+00,3.788369e+10
heat_cuda_v2, gradient, 16, 5000,5000,3.194416e+00,3.759686e+10
heat_cuda_v2, gradient, 16,50000,500,3.188809e+00,3.766296e+10
heat_cuda_v2, gradient, 16,500,50000,3.169646e+00,3.789067e+10
heat_cuda_v2, uni, 16, 5000,5000,1.487577e-02,2.018383e+10
heat_cuda_v2, uni, 16,50000,500,1.492833e-02,2.011277e+10
heat_cuda_v2, uni, 16,500,50000,1.554624e-02,1.931335e+10
heat_cuda_v2, pat1, 16, 5000,5000,3.162865e+00,3.797190e+10
heat_cuda_v2, pat1, 16,50000,500,3.174573e+00,3.783186e+10
heat_cuda_v2, pat1, 16,500,50000,3.174369e+00,3.783429e+10
heat_cuda_v2, pat2, 16, 5000,5000,3.162746e+00,3.797333e+10
heat_cuda_v2, pat2, 16,50000,500,3.168372e+00,3.790590e+10
heat_cuda_v2, pat2, 16,500,50000,3.150215e+00,3.812438e+10
heat_cuda_v2, areas, 16, 1000,1000,3.643062e+00,3.296677e+10
heat_cuda_v2, areas, 16,10000,100,3.884546e+00,3.091738e+10
heat_cuda_v2, areas, 16,100,10000,3.694867e+00,3.250455e+10
heat_cuda_v2, plasma, 16, 1000,1000,3.652313e+00,3.288327e+10
heat_cuda_v2, plasma, 16,10000,100,3.893795e+00,3.084395e+10
heat_cuda_v2, plasma, 16,100,10000,3.695328e+00,3.250050e+10
heat_cuda_v2, gradient, 16, 1000,1000,3.674903e+00,3.268113e+10
heat_cuda_v2, gradient, 16,10000,100,3.920960e+00,3.063026e+10
heat_cuda_v2, gradient, 16,100,10000,3.713791e+00,3.233892e+10
heat_cuda_v2, uni, 16, 1000,1000,7.754390e-04,1.548800e+10
heat_cuda_v2, uni, 16,10000,100,7.957380e-04,1.509291e+10
heat_cuda_v2, uni, 16,100,10000,7.688640e-04,1.562045e+10
heat_cuda_v2, pat1, 16, 1000,1000,3.649503e+00,3.290859e+10
heat_cuda_v2, pat1, 16,10000,100,3.895376e+00,3.083142e+10
heat_cuda_v2, pat1, 16,100,10000,3.757121e+00,3.196597e+10
heat_cuda_v2, pat2, 16, 1000,1000,3.650955e+00,3.289550e+10
heat_cuda_v2, pat2, 16,10000,100,3.897558e+00,3.081417e+10
heat_cuda_v2, pat2, 16,100,10000,3.711513e+00,3.235877e+10
heat_cuda_v2, areas, 16, 3000,3000,3.226817e+00,3.721562e+10
heat_cuda_v2, areas, 16,30000,300,3.198795e+00,3.754163e+10
heat_cuda_v2, areas, 16,300,30000,3.226209e+00,3.722263e+10
heat_cuda_v2, plasma, 16, 3000,3000,3.229053e+00,3.718984e+10
heat_cuda_v2, plasma, 16,30000,300,3.202206e+00,3.750164e+10
heat_cuda_v2, plasma, 16,300,30000,3.236106e+00,3.710879e+10
heat_cuda_v2, gradient, 16, 3000,3000,3.253780e+00,3.690723e+10
heat_cuda_v2, gradient, 16,30000,300,3.245223e+00,3.700454e+10
heat_cuda_v2, gradient, 16,300,30000,3.195170e+00,3.758423e+10
heat_cuda_v2, uni, 16, 3000,3000,5.514662e-03,1.960048e+10
heat_cuda_v2, uni, 16,30000,300,5.493690e-03,1.967530e+10
heat_cuda_v2, uni, 16,300,30000,5.513700e-03,1.960390e+10
heat_cuda_v2, pat1, 16, 3000,3000,3.210977e+00,3.739921e+10
heat_cuda_v2, pat1, 16,30000,300,3.210038e+00,3.741014e+10
heat_cuda_v2, pat1, 16,300,30000,3.226809e+00,3.721571e+10
heat_cuda_v2, pat2, 16, 3000,3000,3.214370e+00,3.735973e+10
heat_cuda_v2, pat2, 16,30000,300,3.175625e+00,3.781555e+10
heat_cuda_v2, pat2, 16,300,30000,3.205818e+00,3.745939e+10
heat_cuda_v2, areas, 16, 5000,5000,3.188521e+00,3.766637e+10
heat_cuda_v2, areas, 16,50000,500,3.188841e+00,3.766258e+10
heat_cuda_v2, areas, 16,500,50000,3.175406e+00,3.782193e+10
heat_cuda_v2, plasma, 16, 5000,5000,3.189837e+00,3.765083e+10
heat_cuda_v2, plasma, 16,50000,500,3.190065e+00,3.764813e+10
heat_cuda_v2, plasma, 16,500,50000,3.180642e+00,3.775968e+10
heat_cuda_v2, gradient, 16, 5000,5000,3.196180e+00,3.757611e+10
heat_cuda_v2, gradient, 16,50000,500,3.176760e+00,3.780582e+10
heat_cuda_v2, gradient, 16,500,50000,3.157910e+00,3.803149e+10
heat_cuda_v2, uni, 16, 5000,5000,1.495788e-02,2.007303e+10
heat_cuda_v2, uni, 16,50000,500,1.489548e-02,2.015713e+10
heat_cuda_v2, uni, 16,500,50000,1.493953e-02,2.009769e+10
heat_cuda_v2, pat1, 16, 5000,5000,3.170470e+00,3.788082e+10
heat_cuda_v2, pat1, 16,50000,500,3.172965e+00,3.785103e+10
heat_cuda_v2, pat1, 16,500,50000,3.165456e+00,3.794082e+10
heat_cuda_v2, pat2, 16, 5000,5000,3.161228e+00,3.799156e+10
heat_cuda_v2, pat2, 16,50000,500,3.170533e+00,3.788006e+10
heat_cuda_v2, pat2, 16,500,50000,3.153678e+00,3.808251e+10
heat_cuda_v2, areas, 16, 1000,1000,3.666063e+00,3.275994e+10
heat_cuda_v2, areas, 16,10000,100,3.885127e+00,3.091276e+10
heat_cuda_v2, areas, 16,100,10000,3.710795e+00,3.236504e+10
heat_cuda_v2, plasma, 16, 1000,1000,3.660168e+00,3.281270e+10
heat_cuda_v2, plasma, 16,10000,100,3.892466e+00,3.085448e+10
heat_cuda_v2, plasma, 16,100,10000,3.713119e+00,3.234477e+10
heat_cuda_v2, gradient, 16, 1000,1000,3.662610e+00,3.279083e+10
heat_cuda_v2, gradient, 16,10000,100,3.888650e+00,3.088475e+10
heat_cuda_v2, gradient, 16,100,10000,3.691617e+00,3.253317e+10
heat_cuda_v2, uni, 16, 1000,1000,7.796520e-04,1.540431e+10
heat_cuda_v2, uni, 16,10000,100,8.583020e-04,1.399274e+10
heat_cuda_v2, uni, 16,100,10000,8.343740e-04,1.439402e+10
heat_cuda_v2, pat1, 16, 1000,1000,3.677089e+00,3.266171e+10
heat_cuda_v2, pat1, 16,10000,100,3.896608e+00,3.082168e+10
heat_cuda_v2, pat1, 16,100,10000,3.681383e+00,3.262361e+10
heat_cuda_v2, pat2, 16, 1000,1000,3.650467e+00,3.289990e+10
heat_cuda_v2, pat2, 16,10000,100,3.878853e+00,3.096276e+10
heat_cuda_v2, pat2, 16,100,10000,3.677558e+00,3.265754e+10
heat_cuda_v2, areas, 16, 3000,3000,3.225761e+00,3.722781e+10
heat_cuda_v2, areas, 16,30000,300,3.246953e+00,3.698482e+10
heat_cuda_v2, areas, 16,300,30000,3.245646e+00,3.699972e+10
heat_cuda_v2, plasma, 16, 3000,3000,3.219562e+00,3.729948e+10
heat_cuda_v2, plasma, 16,30000,300,3.209286e+00,3.741891e+10
heat_cuda_v2, plasma, 16,300,30000,3.212336e+00,3.738338e+10
heat_cuda_v2, gradient, 16, 3000,3000,3.230638e+00,3.717160e+10
heat_cuda_v2, gradient, 16,30000,300,3.199710e+00,3.753089e+10
heat_cuda_v2, gradient, 16,300,30000,3.210959e+00,3.739942e+10
heat_cuda_v2, uni, 16, 3000,3000,6.050629e-03,1.786426e+10
heat_cuda_v2, uni, 16,30000,300,6.006853e-03,1.799445e+10
heat_cuda_v2, uni, 16,300,30000,6.040445e-03,1.789438e+10
heat_cuda_v2, pat1, 16, 3000,3000,3.205403e+00,3.746424e+10
heat_cuda_v2, pat1, 16,30000,300,3.210816e+00,3.740108e+10
heat_cuda_v2, pat1, 16,300,30000,3.208721e+00,3.742550e+10
heat_cuda_v2, pat2, 16, 3000,3000,3.214366e+00,3.735977e+10
heat_cuda_v2, pat2, 16,30000,300,3.207223e+00,3.744298e+10
heat_cuda_v2, pat2, 16,300,30000,3.202117e+00,3.750269e+10
heat_cuda_v2, areas, 16, 5000,5000,3.191571e+00,3.763037e+10
heat_cuda_v2, areas, 16,50000,500,3.196855e+00,3.756817e+10
heat_cuda_v2, areas, 16,500,50000,3.176356e+00,3.781063e+10
heat_cuda_v2, plasma, 16, 5000,5000,3.189389e+00,3.765612e+10
heat_cuda_v2, plasma, 16,50000,500,3.192846e+00,3.761534e+10
heat_cuda_v2, plasma, 16,500,50000,3.180283e+00,3.776393e+10
heat_cuda_v2, gradient, 16, 5000,5000,3.176344e+00,3.781076e+10
heat_cuda_v2, gradient, 16,50000,500,3.178385e+00,3.778649e+10
heat_cuda_v2, gradient, 16,500,50000,3.160143e+00,3.800461e+10
heat_cuda_v2, uni, 16, 5000,5000,1.485894e-02,2.020669e+10
heat_cuda_v2, uni, 16,50000,500,1.491144e-02,2.013555e+10
heat_cuda_v2, uni, 16,500,50000,1.493353e-02,2.010576e+10
heat_cuda_v2, pat1, 16, 5000,5000,3.185808e+00,3.769845e+10
heat_cuda_v2, pat1, 16,50000,500,3.174099e+00,3.783751e+10
heat_cuda_v2, pat1, 16,500,50000,3.163778e+00,3.796094e+10
heat_cuda_v2, pat2, 16, 5000,5000,3.162993e+00,3.797036e+10
heat_cuda_v2, pat2, 16,50000,500,3.160181e+00,3.800415e+10
heat_cuda_v2, pat2, 16,500,50000,3.181265e+00,3.775228e+10
heat_cuda_v2, areas, 16, 1000,1000,3.668219e+00,3.274069e+10
heat_cuda_v2, areas, 16,10000,100,3.955508e+00,3.036273e+10
heat_cuda_v2, areas, 16,100,10000,3.700841e+00,3.245209e+10
heat_cuda_v2, plasma, 16, 1000,1000,3.652126e+00,3.288495e+10
heat_cuda_v2, plasma, 16,10000,100,3.898180e+00,3.080925e+10
heat_cuda_v2, plasma, 16,100,10000,3.683845e+00,3.260180e+10
heat_cuda_v2, gradient, 16, 1000,1000,3.658875e+00,3.282429e+10
heat_cuda_v2, gradient, 16,10000,100,3.888073e+00,3.088933e+10
heat_cuda_v2, gradient, 16,100,10000,3.769067e+00,3.186465e+10
heat_cuda_v2, uni, 16, 1000,1000,8.256270e-04,1.454652e+10
heat_cuda_v2, uni, 16,10000,100,8.608890e-04,1.395070e+10
heat_cuda_v2, uni, 16,100,10000,8.386740e-04,1.432022e+10
heat_cuda_v2, pat1, 16, 1000,1000,3.671110e+00,3.271490e+10
heat_cuda_v2, pat1, 16,10000,100,3.889055e+00,3.088154e+10
heat_cuda_v2, pat1, 16,100,10000,3.678795e+00,3.264656e+10
heat_cuda_v2, pat2, 16, 1000,1000,3.648824e+00,3.291472e+10
heat_cuda_v2, pat2, 16,10000,100,3.878623e+00,3.096460e+10
heat_cuda_v2, pat2, 16,100,10000,3.684551e+00,3.259556e+10
heat_cuda_v2, areas, 16, 3000,3000,3.236677e+00,3.710224e+10
heat_cuda_v2, areas, 16,30000,300,3.247660e+00,3.697677e+10
heat_cuda_v2, areas, 16,300,30000,3.211298e+00,3.739547e+10
heat_cuda_v2, plasma, 16, 3000,3000,3.225577e+00,3.722993e+10
heat_cuda_v2, plasma, 16,30000,300,3.202141e+00,3.750241e+10
heat_cuda_v2, plasma, 16,300,30000,3.221478e+00,3.727729e+10
heat_cuda_v2, gradient, 16, 3000,3000,3.222911e+00,3.726072e+10
heat_cuda_v2, gradient, 16,30000,300,3.218839e+00,3.730786e+10
heat_cuda_v2, gradient, 16,300,30000,3.248089e+00,3.697189e+10
heat_cuda_v2, uni, 16, 3000,3000,5.487502e-03,1.969749e+10
heat_cuda_v2, uni, 16,30000,300,5.501080e-03,1.964887e+10
heat_cuda_v2, uni, 16,300,30000,5.543350e-03,1.949904e+10
heat_cuda_v2, pat1, 16, 3000,3000,3.216022e+00,3.734054e+10
heat_cuda_v2, pat1, 16,30000,300,3.189505e+00,3.765098e+10
heat_cuda_v2, pat1, 16,300,30000,3.218182e+00,3.731548e+10
heat_cuda_v2, pat2, 16, 3000,3000,3.202856e+00,3.749403e+10
heat_cuda_v2, pat2, 16,30000,300,3.202790e+00,3.749481e+10
heat_cuda_v2, pat2, 16,300,30000,3.231416e+00,3.716265e+10
heat_cuda_v2, areas, 16, 5000,5000,3.190638e+00,3.764138e+10
heat_cuda_v2, areas, 16,50000,500,3.190568e+00,3.764220e+10
heat_cuda_v2, areas, 16,500,50000,3.180814e+00,3.775763e+10
heat_cuda_v2, plasma, 16, 5000,5000,3.182988e+00,3.773185e+10
heat_cuda_v2, plasma, 16,50000,500,3.180849e+00,3.775722e+10
heat_cuda_v2, plasma, 16,500,50000,3.178950e+00,3.777977e+10
heat_cuda_v2, gradient, 16, 5000,5000,3.188221e+00,3.766991e+10
heat_cuda_v2, gradient, 16,50000,500,3.189763e+00,3.765170e+10
heat_cuda_v2, gradient, 16,500,50000,3.170261e+00,3.788332e+10
heat_cuda_v2, uni, 16, 5000,5000,1.553510e-02,1.932720e+10
heat_cuda_v2, uni, 16,50000,500,1.557856e-02,1.927329e+10
heat_cuda_v2, uni, 16,500,50000,1.487825e-02,2.018046e+10
heat_cuda_v2, pat1, 16, 5000,5000,3.175849e+00,3.781666e+10
heat_cuda_v2, pat1, 16,50000,500,3.172760e+00,3.785348e+10
heat_cuda_v2, pat1, 16,500,50000,3.173267e+00,3.784743e+10
heat_cuda_v2, pat2, 16, 5000,5000,3.166154e+00,3.793246e+10
heat_cuda_v2, pat2, 16,50000,500,3.147628e+00,3.815571e+10
heat_cuda_v2, pat2, 16,500,50000,3.154094e+00,3.807749e+10
heat_cuda_v2, areas, 16, 1000,1000,3.661101e+00,3.280434e+10
heat_cuda_v2, areas, 16,10000,100,3.917098e+00,3.066046e+10
heat_cuda_v2, areas, 16,100,10000,3.719299e+00,3.229103e+10
heat_cuda_v2, plasma, 16, 1000,1000,3.650028e+00,3.290386e+10
heat_cuda_v2, plasma, 16,10000,100,3.893627e+00,3.084527e+10
heat_cuda_v2, plasma, 16,100,10000,3.706435e+00,3.240311e+10
heat_cuda_v2, gradient, 16, 1000,1000,3.689624e+00,3.255074e+10
heat_cuda_v2, gradient, 16,10000,100,3.889120e+00,3.088102e+10
heat_cuda_v2, gradient, 16,100,10000,3.675380e+00,3.267690e+10
heat_cuda_v2, uni, 16, 1000,1000,7.757670e-04,1.548145e+10
heat_cuda_v2, uni, 16,10000,100,7.968290e-04,1.507224e+10
heat_cuda_v2, uni, 16,100,10000,7.817960e-04,1.536206e+10
heat_cuda_v2, pat1, 16, 1000,1000,3.649423e+00,3.290931e+10
heat_cuda_v2, pat1, 16,10000,100,3.894723e+00,3.083660e+10
heat_cuda_v2, pat1, 16,100,10000,3.694231e+00,3.251015e+10
heat_cuda_v2, pat2, 16, 1000,1000,3.674400e+00,3.268561e+10
heat_cuda_v2, pat2, 16,10000,100,3.922276e+00,3.061998e+10
heat_cuda_v2, pat2, 16,100,10000,3.674141e+00,3.268791e+10
heat_cuda_v2, areas, 16, 3000,3000,3.227754e+00,3.720482e+10
heat_cuda_v2, areas, 16,30000,300,3.201929e+00,3.750489e+10
heat_cuda_v2, areas, 16,300,30000,3.223516e+00,3.725373e+10
heat_cuda_v2, plasma, 16, 3000,3000,3.238578e+00,3.708047e+10
heat_cuda_v2, plasma, 16,30000,300,3.236297e+00,3.710660e+10
heat_cuda_v2, plasma, 16,300,30000,3.220040e+00,3.729395e+10
heat_cuda_v2, gradient, 16, 3000,3000,3.224357e+00,3.724401e+10
heat_cuda_v2, gradient, 16,30000,300,3.194478e+00,3.759236e+10
heat_cuda_v2, gradient, 16,300,30000,3.210714e+00,3.740227e+10
heat_cuda_v2, uni, 16, 3000,3000,5.478184e-03,1.973099e+10
heat_cuda_v2, uni, 16,30000,300,5.513252e-03,1.960549e+10
heat_cuda_v2, uni, 16,300,30000,5.999934e-03,1.801520e+10
heat_cuda_v2, pat1, 16, 3000,3000,3.220001e+00,3.729439e+10
heat_cuda_v2, pat1, 16,30000,300,3.215726e+00,3.734398e+10
heat_cuda_v2, pat1, 16,300,30000,3.222745e+00,3.726264e+10
heat_cuda_v2, pat2, 16, 3000,3000,3.206774e+00,3.744823e+10
heat_cuda_v2, pat2, 16,30000,300,3.189660e+00,3.764915e+10
heat_cuda_v2, pat2, 16,300,30000,3.192249e+00,3.761862e+10
heat_cuda_v2, areas, 16, 5000,5000,3.190662e+00,3.764109e+10
heat_cuda_v2, areas, 16,50000,500,3.189045e+00,3.766018e+10
heat_cuda_v2, areas, 16,500,50000,3.175980e+00,3.781510e+10
heat_cuda_v2, plasma, 16, 5000,5000,3.188897e+00,3.766192e+10
heat_cuda_v2, plasma, 16,50000,500,3.190746e+00,3.764010e+10
heat_cuda_v2, plasma, 16,500,50000,3.181522e+00,3.774922e+10
heat_cuda_v2, gradient, 16, 5000,5000,3.191339e+00,3.763310e+10
heat_cuda_v2, gradient, 16,50000,500,3.180197e+00,3.776495e+10
heat_cuda_v2, gradient, 16,500,50000,3.163523e+00,3.796400e+10
heat_cuda_v2, uni, 16, 5000,5000,1.491205e-02,2.013472e+10
heat_cuda_v2, uni, 16,50000,500,1.484366e-02,2.022750e+10
heat_cuda_v2, uni, 16,500,50000,1.487757e-02,2.018139e+10
heat_cuda_v2, pat1, 16, 5000,5000,3.173948e+00,3.783931e+10
heat_cuda_v2, pat1, 16,50000,500,3.170050e+00,3.788584e+10
heat_cuda_v2, pat1, 16,500,50000,3.189897e+00,3.765012e+10
heat_cuda_v2, pat2, 16, 5000,5000,3.161691e+00,3.798600e+10
heat_cuda_v2, pat2, 16,50000,500,3.172171e+00,3.786051e+10
heat_cuda_v2, pat2, 16,500,50000,3.153554e+00,3.808402e+10
heat_cuda_v2, areas, 16, 1000,1000,3.658619e+00,3.282659e+10
heat_cuda_v2, areas, 16,10000,100,3.900682e+00,3.078948e+10
heat_cuda_v2, areas, 16,100,10000,3.759995e+00,3.194153e+10
heat_cuda_v2, plasma, 16, 1000,1000,3.670656e+00,3.271895e+10
heat_cuda_v2, plasma, 16,10000,100,3.892865e+00,3.085131e+10
heat_cuda_v2, plasma, 16,100,10000,3.681046e+00,3.262660e+10
heat_cuda_v2, gradient, 16, 1000,1000,3.651634e+00,3.288938e+10
heat_cuda_v2, gradient, 16,10000,100,3.893343e+00,3.084752e+10
heat_cuda_v2, gradient, 16,100,10000,3.674148e+00,3.268785e+10
heat_cuda_v2, uni, 16, 1000,1000,8.382700e-04,1.432713e+10
heat_cuda_v2, uni, 16,10000,100,8.005820e-04,1.500159e+10
heat_cuda_v2, uni, 16,100,10000,8.347380e-04,1.438775e+10
heat_cuda_v2, pat1, 16, 1000,1000,3.667965e+00,3.274295e+10
heat_cuda_v2, pat1, 16,10000,100,3.913576e+00,3.068804e+10
heat_cuda_v2, pat1, 16,100,10000,3.683186e+00,3.260764e+10
heat_cuda_v2, pat2, 16, 1000,1000,3.645824e+00,3.294180e+10
heat_cuda_v2, pat2, 16,10000,100,3.881942e+00,3.093812e+10
heat_cuda_v2, pat2, 16,100,10000,3.674214e+00,3.268726e+10
heat_cuda_v2, areas, 16, 3000,3000,3.230765e+00,3.717014e+10
heat_cuda_v2, areas, 16,30000,300,3.213074e+00,3.737479e+10
heat_cuda_v2, areas, 16,300,30000,3.222767e+00,3.726239e+10
heat_cuda_v2, plasma, 16, 3000,3000,3.235559e+00,3.711506e+10
heat_cuda_v2, plasma, 16,30000,300,3.199467e+00,3.753374e+10
heat_cuda_v2, plasma, 16,300,30000,3.221883e+00,3.727262e+10
heat_cuda_v2, gradient, 16, 3000,3000,3.218579e+00,3.731087e+10
heat_cuda_v2, gradient, 16,30000,300,3.206757e+00,3.744842e+10
heat_cuda_v2, gradient, 16,300,30000,3.198691e+00,3.754285e+10
heat_cuda_v2, uni, 16, 3000,3000,6.027028e-03,1.793421e+10
heat_cuda_v2, uni, 16,30000,300,5.687879e-03,1.900357e+10
